Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_AUXILIARCBLE,SECUENCIALAUXILIARCONTABLE,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_AUXILIARCBLE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_DOCUMENTOBAN,SECUENCIALREGISTROCONTABLE,int,NO,PRI,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_DOCUMENTOBAN,DOCUMENTOBANCARIO,varchar(250),NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_DOCUMENTOBAN,DETALLECONCILIACION,varchar(250),NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_DOCUMENTOBAN,TIPOMOVIMIENTOCONTABLE,varchar(20),NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_DOCUMENTOBAN,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_INFORMACIONADICIONAL,SECUENCIALREGISTROCONTABLE,int,NO,PRI,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_INFORMACIONADICIONAL,DETALLE,varchar(2000),NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_INFORMACIONADICIONAL,DOCUMENTOBANCARIO,varchar(250),NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_MOVIMIENTOCONTROL,SECUENCIALREGISTROCONTABLE,int,NO,PRI,,auto_increment
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_MOVIMIENTOCONTROL,SECUENCIALMOVIMIENTOCONTROL,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_MOVIMIENTOCONTROL,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_MOVIMIENTODETALLE,SECUENCIALREGISTROCONTABLE,int,NO,PRI,,auto_increment
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_MOVIMIENTODETALLE,SECUENCIALMOVIMIENTODETALLE,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_MOVIMIENTODETALLE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,VALOR,"decimal(18,2)",NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,ESDEBITO,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,DOCUMENTO,varchar(50),NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,DETALLE,varchar(500),NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,ESTACONTABILIZADO,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,SECUENCIALCUENTACONTABLE,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,SECUENCIALOFICINA,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,SECUENCIALPERFILCONTABLE,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,SECUENCIALMONEDA,int,NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,FECHASISTEMAREGISTRO,datetime(3),NO,MUL,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,FECHAMAQUINAREGISTRO,datetime(3),NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,ESTAACTIVA,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,GENERARCHEQUE,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,ESREVERSO,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,NUMEROVERIFICADOR,int,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,ESMONEDAEXTRANJERA,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,COTIZACION,"decimal(18,3)",NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,VALORPORMONEDAEXTRANJERA,"decimal(18,2)",NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,ESMOVIMIENTO,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,ESMOVIMIENTOCONTROL,tinyint unsigned,NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy1,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,VALOR,"decimal(18,2)",NO,,,
FBS_REPOSITORIOCONTABLE.REGISTROCONTABLE_copy2,ESDEBITO,tinyint unsigned,NO,,,
