Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRAR_CARGA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRAR_CARGA,SECUENCIALCLIENTE,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRAR_CARGA,SECUENCIALTIPORUBROPORCOBRAR,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRAR_CARGA,SECUENCIALMONEDA,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRAR_CARGA,FECHAULTIMACARGA,datetime(3),NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRAR_CARGA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRAR_CARGA,ESDEBITOAUTOMATICO,tinyint unsigned,NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBROPORCOBRAR_CARGA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBXCOBRINFOPRESTAMOEDIC,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBXCOBRINFOPRESTAMOEDIC,SECRUBROPORCOBRARINFORMACIONPRESTAMO,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBXCOBRINFOPRESTAMOEDIC,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBXCOBRINFOPRESTAMOEDIC,DETALLE,varchar(250),NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBXCOBRINFOPRESTAMOEDIC,VALOR,"decimal(18,2)",NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBXCOBRINFOPRESTAMOEDIC,FECHASISTEMA,datetime(3),NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBXCOBRINFOPRESTAMOEDIC,FECHAMAQUINA,datetime(3),NO,,,
FBS_CUENTASPORCOBRAR.CLIENTETIPORUBXCOBRINFOPRESTAMOEDIC,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CUENTASPORCOBRAR.EMPRESA_PARAMETROSUBAGENTE,SECUENCIALEMPRESA,int,NO,PRI,,
FBS_CUENTASPORCOBRAR.EMPRESA_PARAMETROSUBAGENTE,SECUENCIALTRANSACCIONCREDITO,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.EMPRESA_PARAMETROSUBAGENTE,SECUENCIALTRANSACCIONDEBITO,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.EMPRESA_PARAMETROSUBAGENTE,SECUENCIALTRANSACCIONABONOPRESTAMO,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.EMPRESA_PARAMETROSUBAGENTE,SECUENCIALTRANSACCIONPAGOCXC,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.EMPRESA_PARAMETROSUBAGENTE,SECUENCIALCOMPONENTECAUSALCXC,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.EMPRESA_PARAMETROSUBAGENTE,SECUENCIALAUXILIARCONTABLECXC,int,NO,,,
FBS_CUENTASPORCOBRAR.EMPRESA_PARAMETROSUBAGENTE,NUMEROVERIFICADOR,int,NO,,,
FBS_CUENTASPORCOBRAR.EMPRESA_PARAMETROSUBAGENTE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CUENTASPORCOBRAR.MOVIMIENTODETALLECLIENTERUBROPORCOBRAR,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CUENTASPORCOBRAR.MOVIMIENTODETALLECLIENTERUBROPORCOBRAR,SECUENCIALMOVIMIENTODETALLE,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.MOVIMIENTODETALLECLIENTERUBROPORCOBRAR,SECUENCIALCLIENTETIPORUBRO,int,NO,MUL,,
FBS_CUENTASPORCOBRAR.MOVIMIENTODETALLECLIENTERUBROPORCOBRAR,VALOR,"decimal(9,2)",NO,,,
FBS_CUENTASPORCOBRAR.MOVIMIENTODETALLECLIENTERUBROPORCOBRAR,CODIGOTIPOMOVIMIENTO,varchar(20),NO,,,
FBS_CUENTASPORCOBRAR.MOVIMIENTODETALLECLIENTERUBROPORCOBRAR,SALDO,"decimal(18,2)",NO,,,
FBS_CUENTASPORCOBRAR.MOVIMIENTODETALLECLIENTERUBROPORCOBRAR,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CUENTASPORCOBRAR.MOVIMIENTOSUBAGENTE,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CUENTASPORCOBRAR.MOVIMIENTOSUBAGENTE,SECUENCIALMOVIMIENTODETALLE,int,NO,MUL,,
