Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,NOTIFICATIONCHANNELID,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,DESTINATIONDOCUMENTID,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,DESTINATIONTYPEDOCUMENTID,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,DESTINATIONNAME,varchar(200),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,DESTINATIONBANK,varchar(200),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,DESCRIPTION,varchar(200),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,BANKROUTINGNUMBER,varchar(200),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,SOURCENAME,varchar(200),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,SOURCEBANK,varchar(200),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,SOURCEDOCUMENTID,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,SOURCETYPEDOCUMENTID,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,REGULATIONAMOUNTEXCEEDED,tinyint unsigned,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,SOURCEFUNDS,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,DESTINATIONFUNDS,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,USERDOCUMENTID,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,USETYPEDOCUMENTID,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,TRANSACTIONCOST,"decimal(18,2)",NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,TRANSACTIONCOSTCURRENCYID,varchar(4),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,EXCHANGERATE,"decimal(18,2)",YES,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,ISVALID,tinyint unsigned,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,VALIDATIONMESSAGE,varchar(220),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,CODIGOESTADO,varchar(20),NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,NUMEROVERIFICADOR,int,NO,,,
FBS_BANKINGLY.SOLICITUDTRANSACCIONENLOTEDETALLE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
