Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_CAJAS.EMPRESADENOMINACIONFIJA,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.EMPRESADENOMINACIONFIJA,REGISTRASERIE,tinyint unsigned,NO,,,
FBS_CAJAS.EMPRESADENOMINACIONFIJA,ESMONEDA,tinyint unsigned,NO,,,
FBS_CAJAS.EMPRESADENOMINACIONFIJA,SECUENCIALMONEDA,int,NO,MUL,,
FBS_CAJAS.EMPRESADENOMINACIONFIJA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.EMPRESAORDENTRANSFERENCIA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.EMPRESAORDENTRANSFERENCIA,SECUENCIALEMPRESA,int,NO,MUL,,
FBS_CAJAS.EMPRESAORDENTRANSFERENCIA,ANIO,varchar(6),NO,,,
FBS_CAJAS.EMPRESAORDENTRANSFERENCIA,ULTIMAORDENTRANSFERENCIA,int,NO,,,
FBS_CAJAS.EMPRESAORDENTRANSFERENCIA,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.EMPRESAORDENTRANSFERENCIA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.EMPRESA_PARAMETROREMESA,SECUENCIALEMPRESA,int,NO,PRI,,
FBS_CAJAS.EMPRESA_PARAMETROREMESA,BASEIMPONIBLE,"decimal(18,2)",NO,,,
FBS_CAJAS.EMPRESA_PARAMETROREMESA,IMPUESTODIVISA,"decimal(18,2)",NO,,,
FBS_CAJAS.EMPRESA_PARAMETROREMESA,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.EMPRESA_PARAMETROREMESA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.EMPRESA_PARAMETROVALIDACIONCAJ,SECUENCIALEMPRESA,int,NO,PRI,,
FBS_CAJAS.EMPRESA_PARAMETROVALIDACIONCAJ,TRABAJACONDENOMINACIONES,tinyint unsigned,NO,,,
FBS_CAJAS.EMPRESA_PARAMETROVALIDACIONCAJ,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.EMPRESA_PARAMETROVALIDACIONCAJ,TRABAJACONDENOMINACIONESFIJAS,tinyint unsigned,NO,,,
FBS_CAJAS.EMPRESA_PARAMETROVALIDACIONCAJ,MONTOMAXIMORETIROENFERIADO,"decimal(18,2)",NO,,,
FBS_CAJAS.EMPRESA_PARAMETROVALIDACIONCAJ,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.ESTADOORDEN,CODIGO,char(1),NO,PRI,,
FBS_CAJAS.ESTADOORDEN,NOMBRE,char(10),NO,,,
FBS_CAJAS.ESTADOORDEN,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_CAJAS.ESTADOORDEN,NUMEROVERIFICADOR,int,NO,,,
FBS_CAJAS.ESTADOORDEN,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_CAJAS.HISTORICOEPAYIT,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_CAJAS.HISTORICOEPAYIT,SECUENCIALOFICINA,int,NO,MUL,,
FBS_CAJAS.HISTORICOEPAYIT,SECUENCIALTRANSACCION,int,NO,MUL,,
FBS_CAJAS.HISTORICOEPAYIT,SECUENCIALMONEDA,int,NO,MUL,,
FBS_CAJAS.HISTORICOEPAYIT,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_CAJAS.HISTORICOEPAYIT,SECUENCIALCOMERCIO,int,NO,,,
FBS_CAJAS.HISTORICOEPAYIT,DESCRIPCIONCOMERCIO,varchar(100),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,NUMEROREFERENCIA,varchar(20),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,TIPOIDENTIFICACION,varchar(10),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,IDENTIFICACION,varchar(20),NO,,,
FBS_CAJAS.HISTORICOEPAYIT,MONTOPAGADO,"decimal(18,2)",NO,,,
FBS_CAJAS.HISTORICOEPAYIT,COMISIONINTERNA,"decimal(18,2)",NO,,,
FBS_CAJAS.HISTORICOEPAYIT,COMISIONEXTERNA,"decimal(18,2)",NO,,,
