Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACTACBLE_AREA,SECUENCIALAREA,int,NO,MUL,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACTACBLE_AREA,VALORDEUDOR,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACTACBLE_AREA,VALORACREEDOR,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACTACBLE_AREA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,SECUENCIALPRESUPUESTOOFICINA,int,NO,MUL,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,SECUENCIALCUENTACONTABLE,int,NO,MUL,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,MESPRESUPUESTADO,int,NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,VALORDEUDOR,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,VALORACREEDOR,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,NUMEROVERIFICADOR,int,NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,FECHA,datetime(3),NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,DEUDOREJECUTADO,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,ACREEDOREJECUTADO,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,PORCENTAJEADICIONALPERMITIDO,"decimal(18,2)",NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,ESCONTROLACUMULADOANUAL,tinyint,NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLEMOVCOMPCONTABLE,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLEMOVCOMPCONTABLE,SECUENCIALPRESUPUESTOOFICINACUENTACBLE,int,NO,MUL,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLEMOVCOMPCONTABLE,SECUENCIALMOVIMIENTOCOMPROBANTECONTABLE,int,NO,MUL,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLEMOVCOMPCONTABLE,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLEMOVCOMPCONTABLE,NUMEROVERIFICADOR,int,NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICINACUENTACBLEMOVCOMPCONTABLE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_PRESUPUESTOS.PRESUPUESTOOFICTACNTBLAJUSTECAMBIOESTADO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_PRESUPUESTOS.PRESUPUESTOOFICTACNTBLAJUSTECAMBIOESTADO,SECPRESUPUESTOOFICINACTACTBLEAJUSTE,int,NO,MUL,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICTACNTBLAJUSTECAMBIOESTADO,ESTADOAJUSTE,varchar(20),NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICTACNTBLAJUSTECAMBIOESTADO,CODIGOUSUARIO,varchar(25),NO,MUL,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICTACNTBLAJUSTECAMBIOESTADO,FECHASISTEMA,datetime(3),NO,,,
FBS_PRESUPUESTOS.PRESUPUESTOOFICTACNTBLAJUSTECAMBIOESTADO,FECHAMAQUINA,datetime(3),NO,,,
