Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_GERENCIALES.INDICADORFINANCIERO,ORDEN,int,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERO,ESPORCENTAJE,tinyint unsigned,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERO,TIENEOPERACION,tinyint unsigned,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERO,NUMEROVERIFICADOR,int,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_GERENCIALES.INDICADORFINANCIERO,FORZARPOSITIVO,int,YES,,,
FBS_GERENCIALES.INDICADORFINANCIERO,CORRECTO,int,YES,,,
FBS_GERENCIALES.INDICADORFINANCIERODENOMINADOR,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_GERENCIALES.INDICADORFINANCIERODENOMINADOR,SECUENCIALINDICADORFINANCIERO,int,NO,MUL,,
FBS_GERENCIALES.INDICADORFINANCIERODENOMINADOR,SECUENCIALCONCEPTO,int,NO,MUL,,
FBS_GERENCIALES.INDICADORFINANCIERODENOMINADOR,ESPARASUMA,tinyint unsigned,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERODENOMINADOR,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERODENOMINADOR,NUMEROVERIFICADOR,int,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERODENOMINADOR,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_GERENCIALES.INDICADORFINANCIERODETALLEFECHA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_GERENCIALES.INDICADORFINANCIERODETALLEFECHA,FECHA,date,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERODETALLEFECHA,SECUENCIALINDICADORFINANCIERO,int,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERODETALLEFECHA,SECUENCIALORGANIZACION,int,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERODETALLEFECHA,VALORNUMERADOR,"decimal(18,2)",NO,,,
FBS_GERENCIALES.INDICADORFINANCIERODETALLEFECHA,VALORDENOMINADOR,"decimal(18,2)",NO,,,
FBS_GERENCIALES.INDICADORFINANCIERODETALLEFECHA,VALOR,"decimal(10,2)",NO,,,
FBS_GERENCIALES.INDICADORFINANCIERONUMERADOR,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_GERENCIALES.INDICADORFINANCIERONUMERADOR,SECUENCIALINDICADORFINANCIERO,int,NO,MUL,,
FBS_GERENCIALES.INDICADORFINANCIERONUMERADOR,SECUENCIALCONCEPTO,int,NO,MUL,,
FBS_GERENCIALES.INDICADORFINANCIERONUMERADOR,ESPARASUMA,tinyint unsigned,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERONUMERADOR,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERONUMERADOR,NUMEROVERIFICADOR,int,NO,,,
FBS_GERENCIALES.INDICADORFINANCIERONUMERADOR,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_GERENCIALES.INSUMOGRAFICO,CODIGO,varchar(40),NO,PRI,,
FBS_GERENCIALES.INSUMOGRAFICO,NOMBRE,varchar(200),NO,,,
FBS_GERENCIALES.INSUMOGRAFICO,UNIDADMEDIDA,varchar(20),NO,,,
FBS_GERENCIALES.INSUMOGRAFICO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_GERENCIALES.INSUMOGRAFICO,NUMEROVERIFICADOR,int,NO,,,
FBS_GERENCIALES.INSUMOGRAFICO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_GERENCIALES.INSUMOGRAFICOHISTORICO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_GERENCIALES.INSUMOGRAFICOHISTORICO,CODIGOINSUMOGRAFICO,varchar(40),NO,MUL,,
FBS_GERENCIALES.INSUMOGRAFICOHISTORICO,FECHA,datetime(3),NO,,,
FBS_GERENCIALES.INSUMOGRAFICOHISTORICO,VALOR,"decimal(18,2)",NO,,,
FBS_GERENCIALES.INSUMOGRAFICOHISTORICO,XMLFILTROS,varchar(1000),NO,,,
FBS_GERENCIALES.INSUMOGRAFICOHISTORICO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_GERENCIALES.TIPOCATEGORIA,CODIGO,varchar(5),NO,PRI,,
FBS_GERENCIALES.TIPOCATEGORIA,NOMBRE,varchar(200),NO,,,
FBS_GERENCIALES.TIPOCATEGORIA,ESTAACTIVO,tinyint,NO,,,
FBS_GERENCIALES.TIPOCATEGORIA,CONCURRENCIA,timestamp(6),NO,,,
FBS_GERENCIALES.TIPOFILTROGRAFICO,CODIGO,varchar(40),NO,PRI,,
FBS_GERENCIALES.TIPOFILTROGRAFICO,NOMBRE,varchar(200),NO,,,
FBS_GERENCIALES.TIPOFILTROGRAFICO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_GERENCIALES.TIPOFILTROGRAFICO,NUMEROVERIFICADOR,int,NO,,,
FBS_GERENCIALES.TIPOFILTROGRAFICO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_GERENCIALES.TIPOFILTROGRAFICOITEM,CODIGO,varchar(200),NO,PRI,,
FBS_GERENCIALES.TIPOFILTROGRAFICOITEM,NOMBRE,varchar(200),NO,,,
