Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,CODIGOPAIS,varchar(10),NO,MUL,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,INSTITUCION,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,NOMBREDEUDOR,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,FECHADESDE,datetime(3),NO,,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,FECHAHASTA,datetime(3),NO,,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,NUMEROOTIPODOCUMENTO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,CONCEPTO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,VALOR,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONCUENTAPORCOBRAR,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONGASTOPORSALARIO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONGASTOPORSALARIO,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONGASTOPORSALARIO,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONGASTOPORSALARIO,TIPODEGASTO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONGASTOPORSALARIO,MONTO,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONGASTOPORSALARIO,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONGASTOPORSALARIO,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONGASTOPORSALARIO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,CODIGOPAIS,varchar(10),NO,MUL,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,NOMBRE,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,INSTITUCION,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,CARGO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,FECHAMEMBRESIA,datetime(3),NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,VALOR,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORMEMBRESIA,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,DECLARANTEOCONYUGE,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,INSTITUCION,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,MONTO,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONINGRESOPORSALARIO,SALARIOBRUTO,"decimal(18,2)",NO,,,
